profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
1,0.58,6,0.0,0,34,0,1,7271,13296091,5542,0
1,0.21,12,0.0,1,2,0,1,6502,2933106,3808,0
1,0.73,4,0.0,0,79,0,1,2206,2501738,500,0
1,0.91,6,0.0,0,137,0,1,5579,2068786,1966,0
1,0.73,8,0.0,1,22,0,1,2974,9668472,2761,0
1,0.08,9,0.0,1,5,0,1,5466,1987537,1232,0
1,0.21,10,0.0,1,4,0,1,3733,8780870,6138,0
1,0.11,9,0.0,0,10,0,1,298,12625784,4225,0
1,0.57,9,0.0,0,32,0,1,5137,5187536,4991,0
1,0.22,2,0.0,0,144,0,1,781,7555878,2977,0
1,0.86,6,0.0,0,127,0,1,5259,9390294,1368,0
1,0.14,10,0.0,0,85,0,1,6679,12975225,165,0
1,0.13,1,0.0,1,11,0,1,5224,11702810,4775,0
1,0.07,2,0.0,1,70,0,1,2637,13355184,5663,0
1,0.31,5,0.0,1,126,0,1,5694,13882030,1164,0
1,0.47,6,0.0,1,134,0,1,3031,15069078,4225,0
1,0.13,1,0.0,0,92,0,1,3470,6404706,2745,0
1,0.47,6,0.0,0,48,0,1,3903,14398565,1040,0
1,0.86,0,0.0,0,125,0,1,4802,5708057,4932,0
1,0.67,8,0.0,1,54,0,1,932,7230582,6098,0
1,0.5,1,0.0,0,149,0,1,3154,3832892,285,0
1,0.33,11,0.0,0,99,0,1,6757,10382259,1899,0
1,0.4,10,0.0,0,41,0,1,1311,4563608,399,0
1,0.71,0,0.0,1,126,0,1,4823,1665656,344,0
1,0.2,3,0.0,1,30,0,1,2964,5050182,4333,0
1,0.83,9,0.0,0,68,0,1,1555,680717,4825,0
1,0.11,10,0.0,1,93,0,1,5930,10113980,1387,0
1,0.55,3,0.0,0,4,0,1,2011,13097383,4615,0
1,0.83,8,0.0,1,66,0,1,2035,4546767,314,0
1,0.0,3,0.0,1,106,0,1,3819,3042176,3415,0
1,0.28,10,0.0,0,28,0,1,7128,9884650,601,0
1,0.19,10,0.0,0,2,0,1,2021,183936,1950,0
1,0.58,5,0.0,0,96,0,1,3762,3950071,7139,0
1,0.06,10,0.0,1,105,0,1,3541,12729008,3006,0
1,0.73,4,0.0,0,58,0,1,6620,12787304,3166,0
1,0.73,10,0.0,1,134,0,1,2272,8338349,483,0
1,0.11,5,0.0,1,55,0,1,887,2452348,2593,0
1,0.28,8,0.0,0,8,0,1,400,5312473,2473,0
1,0.91,10,0.0,0,109,0,1,485,10684479,6787,0
1,0.1,7,0.0,0,27,0,1,6357,10065926,6013,0
1,0.6,4,0.0,0,143,0,1,2387,3770558,702,0
1,0.86,9,0.0,1,92,0,1,245,8398211,1197,0
1,0.89,1,0.0,1,121,0,1,1043,15279237,6904,0
1,0.89,2,0.0,1,5,0,1,3816,6256171,7095,0
1,0.16,4,0.0,1,76,0,1,4622,12453755,5032,0
1,0.71,4,0.0,1,119,0,1,2896,7630569,649,0
1,0.19,5,0.0,0,87,0,1,5754,3245939,2990,0
1,0.17,9,0.0,1,148,0,1,6187,12013300,7370,0
1,0.46,12,0.0,0,121,0,1,3040,14162926,6950,0
1,0.3,10,0.0,1,46,0,1,6524,15126433,3001,0
1,0.15,6,0.0,0,129,0,1,5005,12363445,4723,0
1,0.22,1,0.0,0,121,0,1,4083,7049861,3092,0
1,0.45,8,0.0,1,37,0,1,2312,4009687,4086,0
1,0.54,3,0.0,0,84,0,1,5514,11710693,1630,0
1,0.45,9,0.0,0,95,0,1,472,10027321,6625,0
1,0.64,2,0.0,1,136,0,1,6151,6112423,601,0
1,0.27,4,0.0,0,146,0,1,2572,10494579,4105,0
1,0.47,0,0.0,0,35,0,1,5772,8801912,247,0
1,0.25,9,0.0,1,133,0,1,3248,10956016,3427,0
1,0.55,9,0.0,0,139,0,1,689,13753302,394,0
1,0.33,3,0.0,1,138,0,1,7251,587634,2246,0
1,0.44,4,0.0,0,146,0,1,3211,10791521,316,0
1,0.2,6,0.0,0,84,0,1,5142,14738905,6191,0
1,0.06,10,0.0,0,140,0,1,6297,7104581,3941,0
1,0.54,8,0.0,0,54,0,1,5261,14715918,3810,0
1,0.92,3,0.0,0,131,0,1,5029,7241502,1911,0
1,0.24,8,0.0,1,59,0,1,2397,3073003,5635,0
1,0.47,0,0.0,0,43,0,1,2564,10235418,4236,0
1,0.92,11,0.0,1,24,0,1,6260,1714871,718,0
1,0.8,8,0.0,0,10,0,1,5959,8446150,4982,0
1,0.71,7,0.0,0,74,0,1,4235,9729810,1285,0
1,0.12,5,0.0,0,66,0,1,6052,14339904,4874,0
1,0.57,8,0.0,1,59,0,1,6544,14308083,1173,0
1,0.12,10,0.0,1,80,0,1,2072,7976487,4552,0
1,0.18,11,0.0,1,51,0,1,3180,11546655,6122,0
1,0.19,8,0.0,1,148,0,1,2728,2538723,1861,0
1,0.5,1,0.0,1,86,0,1,6658,8862994,6945,0
1,0.6,11,0.0,0,38,0,1,5391,9561181,322,0
1,0.91,1,0.0,1,56,0,1,872,6925761,3833,0
1,0.64,10,0.0,0,17,0,1,3557,14528537,7063,0
1,0.54,9,0.0,0,17,0,1,1823,714717,3860,0
1,0.58,4,0.0,1,91,0,1,6769,6666962,1988,0
1,0.89,0,0.0,0,35,0,1,3273,14012364,4206,0
1,0.71,3,0.0,0,3,0,1,5889,3234648,6185,0
1,0.21,11,0.0,0,15,0,1,6844,5041533,283,0
1,0.8,8,0.0,0,38,0,1,2380,6109121,7149,0
1,0.86,5,0.0,1,45,0,1,4422,15227884,1014,0
1,0.22,9,0.0,1,104,0,1,1498,971679,4050,0
1,0.41,7,0.0,1,109,0,1,3457,8836761,6056,0
1,0.86,10,0.0,0,87,0,1,6135,1904437,2961,0
1,0.19,10,0.0,0,132,0,1,3680,8667995,5316,0
1,0.86,0,0.0,1,42,0,1,1036,9523347,6295,0
1,0.31,2,0.0,1,29,0,1,7226,2081062,6971,0
1,0.07,2,0.0,1,148,0,1,3576,14518031,2265,0
1,0.12,3,0.0,0,11,0,1,6019,3647314,1062,0
1,0.09,0,0.0,1,142,0,1,6639,9248508,5819,0
1,0.38,11,0.0,0,42,0,1,4944,466200,2945,0
1,0.41,0,0.0,1,86,0,1,6660,15286055,4439,0
1,0.17,6,0.0,0,94,0,1,1833,1362981,5569,0
1,0.46,6,0.0,1,10,0,1,4298,1602864,5991,0
1,0.07,1,0.0,0,121,0,1,1191,5656611,1801,0
1,0.62,8,0.0,1,122,0,1,3001,8301215,6285,0
1,0.43,1,0.0,0,91,0,1,3055,913862,3292,0
1,0.62,0,0.0,1,119,0,1,6151,6035552,6833,0
1,0.89,4,0.0,1,10,0,1,7047,9585437,2773,0
1,0.11,4,0.0,1,62,0,1,6410,14515311,4050,0
1,0.43,5,0.0,1,102,0,1,1257,8289837,4995,0
1,0.88,11,0.0,0,127,0,1,4970,3742059,2066,0
1,0.73,10,0.0,1,45,0,1,2017,13895707,1172,0
1,0.73,11,0.0,1,19,0,1,4967,3295587,5317,0
1,0.3,11,0.0,0,20,0,1,2300,2058880,2678,0
1,0.55,10,0.0,1,135,0,1,6802,6613866,5589,0
1,0.28,0,0.0,0,58,0,1,4202,6984624,4685,0
1,0.67,4,0.0,1,69,0,1,2072,13110719,137,0
1,0.14,8,0.0,0,107,0,1,6581,14136265,528,0
1,0.16,6,0.0,1,45,0,1,1499,12497173,3507,0
1,0.17,11,0.0,1,103,0,1,382,2746570,279,0
1,0.38,6,0.0,1,109,0,1,4037,8236657,3799,0
1,0.28,7,0.0,1,91,0,1,1591,9721353,5195,0
1,0.46,0,0.0,1,117,0,1,2334,1784339,8,0
1,0.42,7,0.0,1,124,0,1,6876,14705079,10,0
1,0.36,8,0.0,0,46,0,1,4315,12875630,4667,0
1,0.29,0,0.0,1,76,0,1,1808,12727974,3208,0
1,0.07,11,0.0,0,96,0,1,6952,8714375,6120,0
1,0.58,9,0.0,0,69,0,1,7352,2174904,5373,0
1,0.8,2,0.0,1,126,0,1,6257,3530109,5505,0
1,0.71,9,0.0,0,22,0,1,7153,4139891,6475,0
1,0.58,3,0.0,1,43,0,1,156,8236268,7049,0
1,0.58,4,0.0,1,83,0,1,199,7054941,3879,0
1,0.21,10,0.0,0,101,0,1,3478,11867920,5030,0
1,0.86,1,0.0,0,7,0,1,2273,3769003,979,0
1,0.42,11,0.0,0,140,0,1,4940,10644598,5356,0
1,0.89,5,0.0,1,118,0,1,6380,3343329,4022,0
1,0.91,5,0.0,0,84,0,1,120,14141210,2945,0
1,0.24,9,0.0,1,126,0,1,2551,43969,4669,0
1,0.47,5,0.0,0,14,0,1,2939,6613809,185,0
1,0.22,12,0.0,1,113,0,1,3706,1721014,2367,0
1,0.19,4,0.0,1,67,0,1,302,10882081,7380,0
1,0.3,1,0.0,0,71,0,1,4235,12388087,6801,0
1,0.29,6,0.0,0,96,0,1,6082,11023601,4346,0
1,0.89,0,0.0,1,44,0,1,1228,11619811,1564,0
1,0.07,11,0.0,1,139,0,1,3968,11048720,6840,0
1,0.71,11,0.0,0,145,0,1,6209,9748495,728,0
1,0.22,4,0.0,0,78,0,1,4522,4934802,6334,0
1,0.1,0,0.0,0,121,0,1,4483,8749944,3437,0
1,0.62,5,0.0,0,94,0,1,4482,8541677,6373,0
1,0.38,1,0.0,0,6,0,1,892,1197978,1959,0
1,0.25,10,0.0,0,108,0,1,4890,4067725,3594,0
1,0.19,12,0.0,0,119,0,1,7307,4538205,6682,0
1,0.67,2,0.0,1,21,0,1,7100,12229099,3999,0
1,0.13,3,0.0,1,58,0,1,1966,7267378,4521,0
1,0.2,10,0.0,0,98,0,1,3200,8697652,5822,0
1,0.64,9,0.0,0,144,0,1,3128,751470,4003,0
1,0.62,9,0.0,1,17,0,1,801,1232796,4490,0
1,0.92,6,0.0,1,16,0,1,310,13251137,4814,0
1,0.18,9,0.0,1,18,0,1,5462,3708361,2402,0
1,0.14,3,0.0,1,33,0,1,5232,12274261,6860,0
1,0.71,12,0.0,0,73,0,1,1740,8369935,5094,0
1,0.12,4,0.0,0,20,0,1,4073,7812645,1200,0
1,0.73,0,0.0,1,86,0,1,3343,13116591,3166,0
1,0.41,3,0.0,1,139,0,1,1155,6604134,5585,0
1,0.41,11,0.0,0,116,0,1,5478,5674280,3289,0
1,0.25,11,0.0,1,74,0,1,772,5664250,3011,0
1,0.62,8,0.0,1,68,0,1,664,2302038,3794,0
1,0.15,6,0.0,0,60,0,1,5506,12583110,4005,0
1,0.16,8,0.0,1,18,0,1,5472,5004348,6083,0
1,0.5,10,0.0,0,147,0,1,2822,9979645,706,0
1,0.27,6,0.0,1,137,0,1,5294,3588744,3220,0
1,0.58,12,0.0,0,140,0,1,6309,407523,7230,0
1,0.14,5,0.0,1,93,0,1,2317,13517301,1114,0
1,0.42,5,0.0,1,111,0,1,2309,5929826,6622,0
1,0.6,2,0.0,1,76,0,1,3333,7919397,1053,0
1,0.33,9,0.0,1,31,0,1,6905,3656641,1357,0
1,0.92,8,0.0,0,142,0,1,1401,908351,720,0
1,0.5,1,0.0,0,3,0,1,1853,10436022,2016,0
1,0.14,9,0.0,1,48,0,1,2991,5460867,6709,0
1,0.91,5,0.0,1,9,0,1,6209,9955547,1851,0
1,0.19,1,0.0,0,115,0,1,2183,3037936,4826,0
1,0.19,8,0.0,0,128,0,1,1035,7773341,1110,0
1,0.5,1,0.0,0,94,0,1,4620,3562029,4878,0
1,0.64,8,0.0,1,120,0,1,3843,9990832,2724,0
1,0.13,2,0.0,1,75,0,1,5208,10892907,3815,0
1,0.41,11,0.0,1,121,0,1,6302,2562565,5038,0
1,0.73,7,0.0,0,83,0,1,2404,2802203,3143,0
1,0.88,3,0.0,0,70,0,1,4099,5728425,3680,0
1,0.92,9,0.0,0,20,0,1,5817,1513589,5547,0
1,0.31,3,0.0,0,14,0,1,3299,10470434,4896,0
1,0.55,3,0.0,1,49,0,1,2070,1407562,5322,0
1,0.88,0,0.0,0,34,0,1,4798,8450477,5562,0
1,0.44,5,0.0,0,1,0,1,1758,3004219,6766,0
1,0.4,1,0.0,0,49,0,1,4954,12723321,1860,0
1,0.45,2,0.0,1,2,0,1,2443,6114970,5476,0
1,0.42,8,0.0,0,64,0,1,2501,8375596,1924,0
1,0.89,12,0.0,0,104,0,1,1312,2922235,5064,0
1,0.08,12,0.0,1,140,0,1,4820,5565692,7330,0
1,0.13,0,0.0,1,133,0,1,6442,13928556,4976,0
1,0.11,2,0.0,0,146,0,1,54,14829781,4666,0
1,0.08,11,0.0,1,104,0,1,3628,4509552,353,0
1,0.33,5,0.0,0,76,0,1,1420,7465716,3290,0
1,0.41,7,0.0,1,146,0,1,1861,2964319,5821,0
1,0.44,4,0.0,1,112,0,1,6213,10551600,4077,0
1,0.46,10,0.0,1,150,0,1,2212,13443011,6509,0
1,0.42,8,0.0,0,107,0,1,6652,5565564,4614,0
1,0.42,12,0.0,1,15,0,1,135,4560169,2439,0
1,0.16,6,0.0,0,18,0,1,5003,3208222,2743,0
1,0.2,11,0.0,1,7,0,1,1749,6535859,4509,0
1,0.58,9,0.0,1,38,0,1,3567,1822587,1519,0
1,0.64,5,0.0,0,133,0,1,4364,5522904,1558,0
1,0.88,3,0.0,0,72,0,1,6356,12099703,3698,0
1,0.31,8,0.0,1,73,0,1,4229,1702996,2705,0
1,0.43,1,0.0,0,74,0,1,3793,4227359,913,0
1,0.57,1,0.0,0,71,0,1,5069,4386923,2244,0
1,0.64,8,0.0,0,150,0,1,1877,12968274,2560,0
1,0.06,2,0.0,0,133,0,1,7354,10737489,3144,0
1,0.4,3,0.0,1,7,0,1,5016,1057554,5018,0
1,0.13,12,0.0,1,117,0,1,6012,2572027,5480,0
1,0.24,7,0.0,1,124,0,1,6522,4036864,5709,0
1,0.67,9,0.0,0,51,0,1,3473,10400715,2225,0
1,0.73,11,0.0,0,146,0,1,6820,8693765,2912,0
1,0.06,10,0.0,0,68,0,1,5858,11778706,4253,0
1,0.17,6,0.0,0,15,0,1,5172,9529132,4600,0
1,0.5,9,0.0,1,109,0,1,5249,11656203,4595,0
1,0.41,1,0.0,1,32,0,1,2365,276110,4264,0
1,0.33,6,0.0,0,62,0,1,4750,7712895,13,0
1,0.64,7,0.0,1,111,0,1,1091,3253542,4699,0
1,0.46,12,0.0,0,127,0,1,2731,12866136,1195,0
1,0.42,3,0.0,1,93,0,1,520,12852593,3304,0
1,0.89,6,0.0,1,145,0,1,2459,659712,6237,0
1,0.1,2,0.0,0,136,0,1,1117,3687558,1469,0
1,0.11,9,0.0,1,140,0,1,4066,14797188,1484,0
1,0.25,8,0.0,0,103,0,1,7067,2810868,1513,0
1,0.2,7,0.0,1,23,0,1,5580,3453513,6428,0
1,0.21,0,0.0,0,91,0,1,6490,44417,7098,0
1,0.42,12,0.0,1,147,0,1,3268,5394625,677,0
1,0.58,8,0.0,1,97,0,1,7205,6333832,4382,0
1,0.71,3,0.0,0,33,0,1,531,11591582,1325,0
1,0.54,4,0.0,0,146,0,1,6944,15179865,6091,0
1,0.17,9,0.0,1,61,0,1,545,1969241,5055,0
1,0.83,9,0.0,0,136,0,1,7245,1569513,2784,0
1,0.15,6,0.0,1,96,0,1,4644,13438459,6116,0
1,0.67,12,0.0,0,50,0,1,98,12908982,6492,0
1,0.14,1,0.0,0,118,0,1,5731,10273513,5382,0
1,0.73,11,0.0,1,101,0,1,532,5825884,3155,0
1,0.11,9,0.0,0,5,0,1,1683,7873039,5091,0
1,0.09,7,0.0,0,24,0,1,2270,5433043,1852,0
1,0.86,12,0.0,0,77,0,1,7043,14380052,2023,0
1,0.92,8,0.0,0,30,0,1,2811,4773580,1125,0
1,0.0,5,0.0,0,67,0,1,1767,4511700,5534,0
1,0.17,7,0.0,0,114,0,1,975,5598396,2237,0
1,0.19,3,0.0,1,132,0,1,3417,5300386,2220,0
1,0.16,3,0.0,0,104,0,1,6990,14985199,177,0
1,0.91,9,0.0,1,133,0,1,4682,14814776,3675,0
1,0.33,7,0.0,0,53,0,1,2888,9543877,5871,0
1,0.43,2,0.0,1,102,0,1,4885,15295884,5339,0
1,0.0,8,0.0,0,116,0,1,2541,12821771,5691,0
1,0.41,5,0.0,0,133,0,1,2906,9196321,5931,0
1,0.43,1,0.0,1,118,0,1,671,10871176,651,0
1,0.18,2,0.0,1,51,0,1,3615,5599894,2387,0
1,0.44,7,0.0,0,40,0,1,3454,5489498,932,0
1,0.15,11,0.0,0,105,0,1,5128,602102,4860,0
1,0.17,5,0.0,1,51,0,1,1042,4609886,1887,0
1,0.1,10,0.0,0,46,0,1,2789,10673596,2669,0
1,0.38,0,0.0,1,42,0,1,6481,15122043,2292,0
1,0.22,3,0.0,1,81,0,1,3087,10915533,7408,0
1,0.09,0,0.0,1,121,0,1,6370,14794986,6754,0
1,0.3,12,0.0,0,23,0,1,3702,4279562,514,0
1,0.29,5,0.0,1,48,0,1,791,4106370,5159,0
1,0.91,8,0.0,0,68,0,1,6240,526792,1687,0
1,0.6,6,0.0,0,46,0,1,1387,11546573,6375,0
1,0.44,0,0.0,0,79,0,1,2883,227322,2664,0
1,0.28,5,0.0,0,23,0,1,5540,8345327,4507,0
1,0.41,2,0.0,1,4,0,1,3176,11210158,6284,0
1,0.11,0,0.0,1,52,0,1,5307,9291750,1545,0
1,0.88,4,0.0,1,40,0,1,4199,7106329,608,0
1,0.31,2,0.0,0,20,0,1,4746,91117,453,0
1,0.38,0,0.0,1,117,0,1,1857,11656382,6344,0
1,0.0,1,0.0,0,40,0,1,1660,8862763,976,0
1,0.14,5,0.0,1,95,0,1,2351,138332,1454,0
1,0.47,2,0.0,1,98,0,1,3604,6167865,3728,0
1,0.43,8,0.0,0,88,0,1,2962,3312691,5978,0
1,0.4,8,0.0,0,13,0,1,6078,10443283,2991,0
1,0.73,5,0.0,1,104,0,1,3241,3222541,452,0
1,0.67,3,0.0,0,84,0,1,4659,7852853,6935,0
1,0.28,6,0.0,1,44,0,1,5980,11297155,759,0
1,0.0,3,0.0,1,45,0,1,5564,3984098,3933,0
1,0.47,1,0.0,0,91,0,1,1097,9655514,1741,0
1,0.12,9,0.0,1,7,0,1,6460,10411241,1474,0
1,0.41,1,0.0,1,37,0,1,4435,1255782,5024,0
1,0.31,10,0.0,1,130,0,1,892,1909529,6753,0
1,0.46,0,0.0,1,99,0,1,6049,3010096,3494,0
1,0.38,7,0.0,0,79,0,1,6620,9751794,4346,0
1,0.89,10,0.0,1,58,0,1,4015,4471202,4998,0
1,0.13,0,0.0,1,90,0,1,6230,2105778,6670,0
1,0.67,7,0.0,0,4,0,1,3804,12032387,1640,0
1,0.89,2,0.0,1,134,0,1,536,3130051,6490,0
1,0.55,3,0.0,0,67,0,1,1989,3792755,2735,0
1,0.11,6,0.0,1,10,0,1,5230,3771668,4012,0
1,0.12,0,0.0,1,40,0,1,6088,13559451,7456,0
1,0.33,4,0.0,0,24,0,1,6228,10720977,1790,0
1,0.33,11,0.0,0,131,0,1,757,4970348,2898,0
1,0.44,10,0.0,1,75,0,1,2998,4045663,5010,0
1,0.38,1,0.0,0,39,0,1,4535,9049060,2618,0
1,0.15,8,0.0,0,11,0,1,5699,8268004,2969,0
1,0.92,4,0.0,0,10,0,1,6770,11207201,3525,0
1,0.36,4,0.0,0,149,0,1,7347,11732278,786,0
1,0.91,4,0.0,0,105,0,1,6640,14618129,3903,0
1,0.18,8,0.0,1,37,0,1,3785,10927170,6698,0
1,0.47,0,0.0,1,82,0,1,2791,13147299,2457,0
1,0.43,12,0.0,1,147,0,1,273,3675555,7334,0
1,0.08,4,0.0,1,52,0,1,6000,1087913,6992,0
1,0.86,1,0.0,1,49,0,1,6915,6468832,1716,0
1,0.44,12,0.0,1,25,0,1,2961,10659307,2845,0
1,0.62,0,0.0,1,57,0,1,2708,1037283,365,0
1,0.8,5,0.0,0,52,0,1,2481,4479335,325,0
1,0.36,10,0.0,0,35,0,1,6869,2730860,5030,0
1,0.54,9,0.0,0,88,0,1,3647,4730776,844,0
1,0.13,6,0.0,0,62,0,1,4886,3745447,6285,0
1,0.24,7,0.0,1,1,0,1,2959,13188922,3354,0
1,0.11,8,0.0,0,118,0,1,4379,3431794,2212,0
1,0.86,11,0.0,0,28,0,1,5079,13990033,6474,0
1,0.33,0,0.0,1,27,0,1,2288,7765646,5104,0
1,0.89,2,0.0,1,117,0,1,4647,9480257,6910,0
1,0.38,7,0.0,1,26,0,1,5716,3590361,3706,0
1,0.5,9,0.0,1,109,0,1,7,4991092,5885,0
1,0.5,6,0.0,1,84,0,1,1305,3432779,5782,0
1,0.3,8,0.0,0,132,0,1,149,7929756,782,0
1,0.41,3,0.0,0,85,0,1,113,3957446,4157,0
1,0.0,0,0.0,0,89,0,1,1485,5405702,4608,0
1,0.89,11,0.0,0,53,0,1,2680,1761428,6218,0
1,0.36,1,0.0,1,80,0,1,5750,8792060,4130,0
1,0.21,9,0.0,0,27,0,1,1605,3697948,4914,0
1,0.13,3,0.0,1,130,0,1,5794,14589254,604,0
1,0.3,0,0.0,1,99,0,1,5477,11471714,2463,0
1,0.33,10,0.0,1,96,0,1,4509,3241957,6304,0
1,0.73,9,0.0,1,113,0,1,4434,1877604,6047,0
1,0.36,0,0.0,0,149,0,1,4611,8581705,5873,0
1,0.55,5,0.0,1,59,0,1,1267,10290672,454,0
1,0.33,10,0.0,0,63,0,1,3914,11689327,2148,0
1,0.12,6,0.0,0,63,0,1,577,7576232,5885,0
1,0.45,2,0.0,0,41,0,1,6654,272664,971,0
1,0.15,0,0.0,0,106,0,1,945,8884656,3298,0
1,0.86,8,0.0,1,39,0,1,4711,10153462,710,0
1,0.12,6,0.0,0,39,0,1,4094,7828477,6349,0
1,0.45,3,0.0,1,111,0,1,1342,10750434,520,0
1,0.92,4,0.0,0,106,0,1,4634,2759845,3894,0
1,0.47,9,0.0,1,93,0,1,3175,9250042,3341,0
1,0.07,5,0.0,0,19,0,1,1971,628404,4807,0
1,0.54,1,0.0,0,55,0,1,2735,4784687,784,0
1,0.55,4,0.0,1,114,0,1,4981,4373023,5258,0
1,0.38,4,0.0,0,141,0,1,687,3864000,497,0
1,0.55,1,0.0,0,57,0,1,6670,9837112,4011,0
1,0.4,6,0.0,1,130,0,1,5978,13663271,5042,0
1,0.55,9,0.0,1,126,0,1,1333,13026547,2871,0
1,0.73,11,0.0,1,55,0,1,3622,4952176,1333,0
1,0.58,8,0.0,0,80,0,1,356,13210730,179,0
1,0.55,8,0.0,0,149,0,1,1729,12271399,420,0
1,0.13,5,0.0,1,137,0,1,3194,3564683,4713,0
1,0.44,6,0.0,0,41,0,1,169,7075751,6717,0
1,0.18,6,0.0,1,26,0,1,704,4047139,7087,0
1,0.36,5,0.0,1,133,0,1,784,12056867,1873,0
1,0.22,7,0.0,0,77,0,1,4711,10054701,5730,0
1,0.16,3,0.0,0,149,0,1,5419,14494936,296,0
1,0.46,11,0.0,0,30,0,1,340,11316307,7351,0
1,0.55,3,0.0,1,61,0,1,4008,4836783,7472,0
1,0.5,4,0.0,1,7,0,1,2691,4173867,5415,0
1,0.09,2,0.0,0,39,0,1,4642,3189805,6723,0
1,0.58,12,0.0,0,13,0,1,4356,863368,3751,0
1,0.08,2,0.0,1,19,0,1,3138,7672012,2794,0
1,0.08,6,0.0,1,93,0,1,7302,7009972,6862,0
1,0.41,10,0.0,1,10,0,1,5798,2125705,3516,0
1,0.41,4,0.0,1,128,0,1,2068,5191448,2257,0
1,0.57,5,0.0,0,146,0,1,1023,13919788,2801,0
1,0.4,4,0.0,0,86,0,1,899,3378058,742,0
1,0.22,6,0.0,0,86,0,1,2383,5787905,948,0
1,0.73,9,0.0,0,14,0,1,4226,14957410,6313,0
1,0.71,9,0.0,0,114,0,1,6266,4359672,959,0
1,0.12,6,0.0,1,129,0,1,4595,12914063,3642,0
1,0.42,8,0.0,1,94,0,1,6202,13586150,1727,0
1,0.29,5,0.0,1,9,0,1,3260,5534657,4291,0
1,0.47,10,0.0,1,139,0,1,2009,6555213,2846,0
1,0.22,3,0.0,0,79,0,1,1689,1027261,3389,0
1,0.28,3,0.0,1,30,0,1,877,7789685,4432,0
1,0.8,3,0.0,0,24,0,1,6027,13368027,2762,0
1,0.14,3,0.0,0,4,0,1,4413,14903159,5966,0
1,0.19,11,0.0,1,40,0,1,4920,1758106,4243,0
1,0.31,7,0.0,0,31,0,1,827,8103390,535,0
1,0.45,9,0.0,1,96,0,1,2323,4851733,2405,0
1,0.12,4,0.0,1,87,0,1,906,12869218,7380,0
1,0.54,8,0.0,0,111,0,1,2576,3540179,6274,0
1,0.46,1,0.0,0,110,0,1,5281,15172251,4318,0
1,0.92,5,0.0,0,118,0,1,6871,11043025,417,0
1,0.16,2,0.0,1,60,0,1,3837,5463692,2060,0
1,0.06,5,0.0,1,21,0,1,1322,2159762,6657,0
1,0.22,10,0.0,0,79,0,1,4102,14906797,5091,0
1,0.71,1,0.0,1,53,0,1,6190,8261501,2649,0
1,0.24,10,0.0,1,66,0,1,3994,12666251,322,0
1,0.89,7,0.0,1,66,0,1,5024,1680830,5679,0
1,0.92,9,0.0,1,28,0,1,6617,8604250,3653,0
1,0.47,10,0.0,1,111,0,1,6189,6371865,1319,0
1,0.13,9,0.0,1,63,0,1,3756,3403086,2781,0
1,0.41,8,0.0,1,1,0,1,5098,1749466,6169,0
1,0.5,8,0.0,0,65,0,1,3268,7546276,1449,0
1,0.21,0,0.0,0,19,0,1,3241,11946577,7227,0
1,0.14,6,0.0,1,57,0,1,734,4913016,5141,0
1,0.86,4,0.0,1,149,0,1,6422,2479937,439,0
1,0.13,3,0.0,0,22,0,1,2727,7153221,5796,0
1,0.45,4,0.0,1,44,0,1,4110,6260951,2932,0
1,0.5,0,0.0,0,61,0,1,4662,4063608,7055,0
1,0.21,6,0.0,1,68,0,1,1799,8358955,6424,0
1,0.31,8,0.0,1,92,0,1,1831,3084569,335,0
1,0.22,3,0.0,0,143,0,1,1009,14464792,236,0
1,0.46,0,0.0,1,59,0,1,5633,9478470,3918,0
1,0.67,1,0.0,0,52,0,1,2106,13872220,5110,0
1,0.44,12,0.0,1,95,0,1,2987,5481722,4798,0
1,0.5,1,0.0,0,53,0,1,3433,1592538,2372,0
1,0.19,11,0.0,0,24,0,1,1753,2489084,416,0
1,0.29,6,0.0,1,40,0,1,6493,8537674,1754,0
1,0.44,7,0.0,0,133,0,1,6019,7519865,5525,0
1,0.19,4,0.0,0,125,0,1,1425,14245870,2956,0
1,0.5,0,0.0,0,112,0,1,4823,10243041,7419,0
1,0.64,5,0.0,1,80,0,1,3690,7912168,3444,0
1,0.22,6,0.0,1,69,0,1,3896,13227203,6207,0
1,0.6,10,0.0,1,133,0,1,7283,13693649,5065,0
1,0.67,5,0.0,0,45,0,1,6313,6719536,2635,0
1,0.44,12,0.0,1,95,0,1,4423,594498,2373,0
1,0.71,2,0.0,1,26,0,1,466,819660,4985,0
1,0.36,9,0.0,1,74,0,1,2924,6484431,6531,0
1,0.88,3,0.0,1,35,0,1,7033,6451105,1441,0
1,0.21,3,0.0,1,32,0,1,5203,6652088,5775,0
1,0.07,11,0.0,1,87,0,1,6054,15018766,4967,0
1,0.43,9,0.0,0,111,0,1,3745,9473360,2474,0
1,0.88,10,0.0,0,51,0,1,5004,13748554,406,0
1,0.67,2,0.0,0,86,0,1,4606,1541726,6529,0
1,0.27,10,0.0,1,5,0,1,6326,2854410,2573,0
1,0.21,11,0.0,1,52,0,1,4800,1822227,2775,0
1,0.12,11,0.0,0,116,0,1,1677,2281575,3789,0
1,0.5,5,0.0,0,148,0,1,1928,13778950,3654,0
1,0.89,8,0.0,0,22,0,1,1896,10116206,6074,0
1,0.31,10,0.0,0,101,0,1,2963,938911,756,0
1,0.21,11,0.0,1,105,0,1,3001,13842329,462,0
